Column,X_DatasetID,Dataset,TRYreference,Primary Reference,AccSpeciesName,ObservationID,ObsDataID,DataName,OrigValueStr,OrigUnitStr,ValueKindName,LifeStage,Replicates,StdValue,UnitName,ErrorRisk,Comment,AuteurID,TraitAcc,StandardError,TraitID,TraitName,LastName,FirstName,SpeciesName,AccSpeciesID,DataID,OriglName,OrigUncertaintyStr,UncertaintyName,RelUncertaintyPercent,OrigObsDataID,Localisation_approximative_des_mesures_prises,prototole_utilise,a_prioriser,commentaires,notes_sur_travail_a_faire,CleUniqBDD,CleUniqDataset
628,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Corylus avellana,64776,892623,Seed dry mass,1080,g / 1000 seeds,Single,Adult,,1080,mg,4.63164,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Corylus avellana,14688,30,1000SeedWeight,,,,,,,,,,,
629,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Corylus avellana,65530,896393,Seed dry mass,1246.1,g / 1000 seeds,Single,Adult,,1246.1,mg,4.73571,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Corylus avellana,14688,30,1000SeedWeight,,,,,,,,,,,
630,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Corylus avellana,65531,896398,Seed dry mass,1250,g / 1000 seeds,Single,Adult,,1250,mg,4.73799,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Corylus avellana,14688,30,1000SeedWeight,,,,,,,,,,,
631,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Corylus avellana,75704,946142,Seed dry mass,637.37,g / 1000 seeds,Single,Adult,,637.37,mg,4.24798,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Corylus avellana,14688,30,1000SeedWeight,,,,,,,,,,,
632,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Corylus avellana,196297,2076849,Seed dry mass,684,mg,Best estimate,Adult,,684,mg,4.29935,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Corylus avellana,14688,30,single value [mg],,,,,,,,,,,
633,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Corylus avellana,196298,2076858,Seed dry mass,691,mg,Best estimate,Adult,,691,mg,4.30675,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Corylus avellana,14688,30,single value [mg],,,,,,,,,,,
634,86,Sheffield-Iran-Spain Database,"DÌaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-MartÌ, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-DÌez, G. Funes, B. Hamzehee, M. Khoshnevi, N. PÈrez-Harguindeguy, M. C. PÈrez-RontomÈ, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-MartÌnez, A. Romo-DÌez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.",,Corylus avellana,158421,1670351,Seed dry mass,660.22,mg,Mean,Adult,,660.22,mg,4.2736,,Lauren,SM,,26,Seed dry mass,DÌaz,Sandra,Corylus avellana,14688,30,Seed mass (mg),,,,,,,,,,,
635,45,The VISTA Plant Trait Database,"Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.",,Corylus avellana,1307368,9062362,Seed dry mass,1106.97,(mg),Single,Adult,,1106.97,mg,4.64958,,Lauren,SM,,26,Seed dry mass,Garnier,Eric,Corylus avellana,14688,30,seed mass,,,,,,,,,,,
636,72,Sheffield & Spain Woody Database,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,Corylus avellana,1304890,8992843,Seed dry mass,691,mg,Single,Adult,,691,mg,4.30675,,Lauren,SM,,26,Seed dry mass,Cornelissen,Johannes,Corylus avellana,14688,30,seed dry weight,,,,,,,,,,,
637,202,Traits from the Wildfire Project,Marco Moretti and Colin Legg (2009) Combining plant and animal traits to assess community functional responses to disturbance. Ecography 32: 299 309. doi: 10.1111/j.1600-0587.2008.05524.x,,Corylus avellana,1415211,10323017,Seed dry mass,7,mg,Single,Adult,,7,mg,10.2629,,Lauren,SM,,26,Seed dry mass,Moretti,Marco,Corylus avellana,14688,30,Seed weight,,,,,,,,,,,
638,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Corylus avellana,1824581,14808742,Seed dry mass,1080,mg,Single,Adult,,1080,mg,4.63164,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Corylus avellana,14688,30,SeedMassMean,,,,,,,,,,,
639,68,The Functional Ecology of Trees (FET) Database - Jena,"Wirth, C. and J. W. Lichstein. 2009. The Imprint of Species Turnover on Old-Growth Forest Carbon Balances - Insights From a Trait-Based Model of Forest Dynamics. Pages 81-113 in C. Wirth, G. Gleixner, and M. Heimann, editors. Old-Growth Forests: Function, Fate and Value. Springer, New York, Berlin, Heidelberg.",,Corylus avellana,1824582,14808746,Seed dry mass,1262,mg,Single,Adult,,1262,mg,4.74494,,Lauren,SM,,26,Seed dry mass,Wirth,Christian,Corylus avellana,14688,30,SeedMassMean,,,,,,,,,,,
640,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2011).,,Corylus avellana,1892725,16293194,Seed dry mass,1192.3,g / 1000 seeds,Single,Adult,,1192.3,mg,4.70361,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,CORYLUS AVELLANA L.,14688,30,Mean 1000 Seed Weight,,,,,,,,,,,
641,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2011).,,Corylus colurna,1892727,16293198,Seed dry mass,1841,g / 1000 seeds,Single,Adult,,1841,mg,5.01965,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Corylus colurna L.,14691,30,Mean 1000 Seed Weight,,,,,,,,,,,
642,435,Functional Resilience of Temperate Forests Dataset,"Liebergesell M, Reu B, Stahl U, Freiberg M, Welk E, Kattge J, Cornelissen JHC, Penuelas J, Wirth C (2016) Functional Resilience against Climate-Driven Extinctions - Comparing the Functional Diversity of European and North American Tree Floras. PLoS ONE 11(2): e0148607. doi:10.1371/journal.pone.0148607",,Corylus avellana,2952175,27120228,Seed dry mass,956.65,mg,Single,Adult,,956.65,mg,4.54341,,Lauren,SM,,26,Seed dry mass,Liebergesell,Mario,Corylus avellana,14688,30,seed.mass,,,,,,,,,,,
643,37,Sheffield Database,"Cornelissen, J. H. C., P. C. Diez, and R. Hunt. 1996. Seedling growth, allocation and leaf attributes in a wide range of woody plant species and types. Journal of Ecology 84:755-765.",,Crataegus monogyna,15497,440633,Seed dry mass,49.62,mg,Single,Adult,,49.62,mg,1.42424,,Lauren,SM,,26,Seed dry mass,Cornelissen,Johannes,Crataegus monogyna,15090,30,mean dry wght (mg),,,,,,,,,,,
644,28,"Global Seed Mass, Plant Height Database","Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.","Cromarty, A. S., Richard H. Ellis, and Eric Hywel Roberts. The design of seed storage facilities for genetic conservation. Bioversity International, 1982.",Crataegus monogyna,1300752,8935337,Seed dry mass,149.0556,mg,Single,Adult,,172.7,mg,2.33155,,Lauren,SM,,26,Seed dry mass,Moles,Angela,Crataegus monogyna,15090,30,dry seed mass (mg),,,,,,,,,,,
645,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,55606,847768,Seed dry mass,90,g / 1000 seeds,Single,Adult,,90,mg,1.85741,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
646,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,57208,855625,Seed dry mass,73.53,g / 1000 seeds,Single,Adult,,73.53,mg,1.71037,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
647,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,64748,892483,Seed dry mass,80,g / 1000 seeds,Single,Adult,,80,mg,1.77172,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
648,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,67030,903886,Seed dry mass,112.43,g / 1000 seeds,Single,Adult,,112.43,mg,2.01929,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
649,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,67034,903906,Seed dry mass,178.28,g / 1000 seeds,Single,Adult,,178.28,mg,2.35469,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
650,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,73863,937644,Seed dry mass,96.8,g / 1000 seeds,Single,Adult,,96.8,mg,1.9104,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
651,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,74082,938739,Seed dry mass,78.5,g / 1000 seeds,Single,Adult,,78.5,mg,1.75795,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
652,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,78409,958960,Seed dry mass,420,g / 1000 seeds,Single,Adult,,420,mg,4.02637,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
653,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,79363,963682,Seed dry mass,172.7,g / 1000 seeds,Single,Adult,,172.7,mg,2.33155,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
654,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,79366,963697,Seed dry mass,308,g / 1000 seeds,Single,Adult,,308,mg,3.26777,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
655,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Crataegus monogyna,79951,966589,Seed dry mass,21.97,g / 1000 seeds,Single,Adult,,21.97,mg,3.19093,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna,15090,30,1000SeedWeight,,,,,,,,,,,
656,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2011).,,Crataegus monogyna,1892992,16293564,Seed dry mass,140,g / 1000 seeds,Single,Adult,,140,mg,2.17884,,Lauren,SM,,26,Seed dry mass,Liu,Udayangani,Crataegus monogyna Jacq.,15090,30,Mean 1000 Seed Weight,,,,,,,,,,,
657,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Crataegus monogyna,196327,2077148,Seed dry mass,96.8,mg,Best estimate,Adult,,96.8,mg,1.9104,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Crataegus monogyna,15090,30,single value [mg],,,,,,,,,,,
658,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Crataegus monogyna,196330,2077178,Seed dry mass,82.6,mg,Best estimate,Adult,,82.6,mg,1.79499,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Crataegus monogyna,15090,30,single value [mg],,,,,,,,,,,
659,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Crataegus monogyna,196331,2077188,Seed dry mass,476,mg,Best estimate,Adult,,476,mg,4.33251,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Crataegus monogyna,15090,30,single value [mg],,,,,,,,,,,
660,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Crataegus monogyna,196332,2077198,Seed dry mass,49.6,mg,Best estimate,Adult,,49.6,mg,1.42395,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Crataegus monogyna,15090,30,single value [mg],,,,,,,,,,,
661,25,The LEDA Traitbase,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Gˆtzenberger, J. G. Hodgson, A.-K. Jackel, I. K¸hn, D. Kunzmann, W. A. Ozinga, C. Rˆmermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",,Crataegus monogyna,196333,2077207,Seed dry mass,4.07,mg,Best estimate,Adult,,4.07,mg,7.31421,,Lauren,SM,,26,Seed dry mass,Kleyer,Michael,Crataegus monogyna s. monogyna,15090,30,single value [mg],,,,,,,,,,,
662,86,Sheffield-Iran-Spain Database,"DÌaz, S., J. G. Hodgson, K. Thompson, M. Cabido, J. H. C. Cornelissen, A. Jalili, G. Montserrat-MartÌ, J. P. Grime, F. Zarrinkamar, Y. Asri, S. R. Band, S. Basconcelo, P. Castro-DÌez, G. Funes, B. Hamzehee, M. Khoshnevi, N. PÈrez-Harguindeguy, M. C. PÈrez-RontomÈ, F. A. Shirvany, F. Vendramini, S. Yazdani, R. Abbas-Azimi, A. Bogaard, S. Boustani, M. Charles, M. Dehghan, L. de Torres-Espuny, V. Falczuk, J. Guerrero-Campo, A. Hynd, G. Jones, E. Kowsary, F. Kazemi-Saeed, M. Maestro-MartÌnez, A. Romo-DÌez, S. Shaw, B. Siavash, P. Villar-Salvador, and M. R. Zak. 2004. The plant traits that drive ecosystems: Evidence from three continents. Journal of Vegetation Science 15:295-304.",,Crataegus monogyna,158422,1670385,Seed dry mass,21.965,mg,Mean,Adult,,21.965,mg,3.19093,,Lauren,SM,,26,Seed dry mass,DÌaz,Sandra,Crataegus monogyna,15090,30,Seed mass (mg),,,,,,,,,,,
663,27,BROT Plant Trait Database,"Paula, S., M. Arianoutsou, D. Kazanis, «. Tavsanoglu, F. Lloret, C. Buhk, F. Ojeda, B. Luna, J. M. Moreno, A. Rodrigo, J. M. Espelta, S. Palacio, B. Fern·ndez-Santos, P. M. Fernandes, and J. G. Pausas. 2009. Fire-related traits for plant species of the Mediterranean Basin. Ecology 90:1420.",,Crataegus monogyna,169565,1734933,Seed dry mass,85.94,mg,Single,Adult,,85.94,mg,1.82382,,Lauren,SM,,26,Seed dry mass,Pausas,Juli,Crataegus monogyna,15090,30,SeedMass,,,,,,,,,,,
664,45,The VISTA Plant Trait Database,"Garnier, E., S. Lavorel, P. Ansquer, H. Castro, P. Cruz, J. Dolezal, O. Eriksson, C. Fortunel, H. Freitas, C. Golodets, K. Grigulis, C. Jouany, E. Kazakou, J. Kigel, M. Kleyer, V. Lehsten, J. Leps, T. Meier, R. Pakeman, M. Papadimitriou, V. P. Papanastasis, H. Quested, F. Quetier, M. Robson, C. Roumet, G. Rusch, C. Skarpe, M. Sternberg, J.-P. Theau, A. Thebault, D. Vile, and M. P. Zarovali. 2007. Assessing the effects of land-use change on plant traits, communities and ecosystem functioning in grasslands: A standardized methodology and lessons from an application to 11 European sites. Annals of Botany 99:967-985.",,Crataegus monogyna,1307369,9062391,Seed dry mass,96.8,(mg),Single,Adult,,96.8,mg,1.9104,,Lauren,SM,,26,Seed dry mass,Garnier,Eric,Crataegus monogyna,15090,30,seed mass,,,,,,,,,,,
